Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
6/24/2022,6810.496094,6924.383988,6810.496094,6924.383988,57956600
6/27/2022,6696.608398,6833.273876,6696.608398,6810.496296,76354100
6/28/2022,6651.053223,6742.163541,6651.053223,6651.053223,146078100
6/29/2022,6628.275391,6742.163284,6628.275391,6673.830548,98517800
6/30/2022,6605.499023,6742.16452,6605.499023,6651.054189,101343900
7/1/2022,6605.499023,6673.831772,6605.499023,6651.054189,68738800
7/4/2022,6423.277344,6628.275557,6377.722185,6605.497978,102238600
7/5/2022,6605.499023,6673.831772,6468.833526,6468.833526,69172900
7/6/2022,6651.053223,6673.830802,6537.165325,6651.053223,66801100
7/7/2022,6468.83252,6605.497995,6468.83252,6582.720416,86126800
7/8/2022,6514.388184,6537.165765,6446.05544,6491.610603,64312400
7/11/2022,6491.609863,6559.942599,6491.609863,6559.942599,36830800
7/12/2022,6537.165039,6605.497775,6514.387461,6537.165039,34269000
7/13/2022,6377.722168,6491.610064,6377.722168,6468.832485,71988200
7/14/2022,6400.5,6468.83274,6377.72242,6400.5,83316300
7/15/2022,6377.722168,6468.832485,6377.722168,6468.832485,57419900
7/18/2022,6514.388184,6514.388184,6400.500278,6400.500278,60077700
7/19/2022,6537.165039,6537.165039,6468.832303,6468.832303,59641000
7/20/2022,6742.163574,6742.163574,6537.165357,6559.942937,105792900
7/21/2022,6742.163574,6742.163574,6605.498096,6742.163574,64337100
7/22/2022,6673.831055,6742.163796,6651.053474,6742.163796,38956500
7/25/2022,6651.053223,6719.385961,6651.053223,6696.608382,31247600
7/26/2022,6651.053223,6719.385961,6605.498064,6605.498064,44379900
7/27/2022,6673.831055,6696.608635,6628.275894,6673.831055,58465500
7/28/2022,6696.608398,6787.718717,6673.830819,6719.385978,86909700
7/29/2022,6696.608398,6810.496296,6696.608398,6742.163558,131553000
8/1/2022,6833.273926,6833.273926,6696.608447,6696.608447,104841600
